Category,ProductPrice,Quantity,PaymentMethod,CustomerAge,CustomerGender,CustomerPurchaseHistory,CustomerReturnHistory,ProductRating,Product_Warranty,ShippingMode,DiscountApplied,return_rate,effective_price,is_high_value,discount_price_ratio,is_low_rated,rating_risk_score,is_bulk_order,age_group,risk_score,Return_Risk
6,37164.21,6,1,35,0,83,3,2.7,2,0,41.58,0.0361,21711.33,1,0.001119,1,0.083,1,1,5.1083,0
1,43370.03,2,2,62,1,25,9,2.7,2,0,33.02,0.36,29049.25,1,0.000761,1,0.828,0,3,4.08,0
1,3685.21,7,2,38,2,44,43,3.8,2,0,2.35,0.9773,3598.61,0,0.000638,0,1.1728,1,2,3.9319,0
7,16670.3,6,3,64,1,17,12,3.7,2,0,37.81,0.7059,10367.26,0,0.002268,0,0.9177,1,3,3.1177,0
1,6093.93,3,0,59,1,61,28,3.4,0,0,13.43,0.459,5275.52,0,0.002203,0,0.7344,0,3,1.377,0
5,16252.38,7,1,51,1,14,0,1.7,1,1,22.75,0.0,12554.96,0,0.0014,1,0.0,1,3,3.0,0
5,7090.91,5,1,57,0,36,25,1.4,3,1,36.31,0.6944,4516.2,0,0.00512,1,2.4998,1,3,5.0832,1
7,39536.35,5,3,25,1,17,11,3.0,1,1,10.27,0.6471,35475.97,1,0.00026,0,1.2942,1,0,3.9413,0
8,2931.59,6,0,22,1,73,54,2.4,3,1,1.18,0.7397,2897.0,0,0.000402,1,1.9232,1,0,5.2191,0
2,20599.18,3,4,19,2,46,37,2.3,1,0,23.31,0.8043,15797.51,0,0.001132,1,2.1716,0,0,4.4129,0
3,48627.53,4,2,43,1,74,21,3.9,2,1,27.68,0.2838,35167.43,1,0.000569,0,0.3122,1,2,2.8514,0
7,49046.27,2,3,50,1,39,16,3.0,2,1,0.5,0.4103,48801.04,1,1e-05,0,0.8206,0,3,2.2309,0
7,21168.7,3,0,45,1,96,19,1.5,0,1,3.83,0.1979,20357.94,0,0.000181,1,0.6926,0,2,2.5937,0
5,31778.5,5,4,58,0,63,16,1.4,0,0,4.8,0.254,30253.13,1,0.000151,1,0.9144,1,3,4.762,0
4,18287.1,2,0,23,1,68,37,4.0,3,0,46.68,0.5441,9750.68,0,0.002552,0,0.5441,0,0,2.6323,0
3,11502.44,5,3,22,1,37,33,2.9,1,1,45.53,0.8919,6265.38,0,0.003958,1,1.873,1,0,6.6757,0
0,47194.27,5,4,27,2,51,13,1.7,1,0,10.57,0.2549,42205.84,1,0.000224,1,0.8412,1,1,4.7647,0
5,2960.25,1,1,30,2,21,20,2.0,2,1,33.45,0.9524,1970.05,0,0.011296,1,2.8572,0,1,4.8572,0
0,2473.2,7,0,58,2,3,0,3.1,2,1,33.0,0.0,1657.04,0,0.013338,0,0.0,1,3,1.0,1
1,31661.51,3,4,22,2,9,6,5.0,1,0,48.83,0.6667,16201.19,1,0.001542,0,0.0,0,0,4.0001,1
4,4201.03,5,4,26,1,75,57,1.3,3,1,41.03,0.76,2477.35,0,0.009764,1,2.812,1,1,6.28,1
4,29093.58,7,3,29,0,82,5,4.5,1,0,41.75,0.061,16947.01,1,0.001435,0,0.0305,1,1,3.183,0
4,15072.33,2,3,64,1,43,35,2.6,3,1,32.18,0.814,10222.05,0,0.002135,1,1.9536,0,3,4.442,0
1,24285.42,3,1,37,1,66,23,2.1,0,1,26.7,0.3485,17801.21,0,0.001099,1,1.0106,0,2,3.0455,0
4,34921.81,5,3,27,0,8,2,1.9,0,0,33.87,0.25,23093.79,1,0.00097,1,0.775,1,1,4.75,0
6,19701.71,4,3,22,2,19,8,2.8,1,0,42.35,0.4211,11358.04,0,0.002149,1,0.9264,1,0,5.2633,1
5,18054.66,4,4,55,1,29,25,3.4,0,1,22.76,0.8621,13945.42,0,0.001261,0,1.3794,1,3,3.5863,0
4,5131.71,4,1,49,1,41,9,3.7,1,1,31.47,0.2195,3516.76,0,0.006131,0,0.2853,1,3,1.6585,1
2,23138.42,3,2,26,1,84,3,3.4,3,0,22.93,0.0357,17832.78,0,0.000991,0,0.0571,0,1,0.1071,0
5,8162.4,5,3,64,1,63,38,1.5,0,0,7.86,0.6032,7520.84,0,0.000963,1,2.1112,1,3,4.8096,0
7,969.08,3,4,49,2,14,0,5.0,2,0,10.59,0.0,866.45,0,0.010917,0,0.0,0,3,0.0,0
3,28282.71,5,4,57,2,23,20,2.1,3,1,14.47,0.8696,24190.2,1,0.000512,1,2.5218,1,3,6.6088,1
4,10961.17,5,3,50,2,76,14,1.5,2,1,20.26,0.1842,8740.44,0,0.001848,1,0.6447,1,3,3.5526,0
4,46804.69,3,0,33,2,4,4,4.7,1,0,10.69,1.0,41801.27,1,0.000228,0,0.3,0,1,4.0,0
1,2933.39,7,1,36,2,33,24,2.1,2,0,0.58,0.7273,2916.38,0,0.000198,1,2.1092,1,2,5.1819,0
6,46062.25,3,2,55,2,74,60,4.1,3,1,38.3,0.8108,28420.41,1,0.000831,0,0.7297,0,3,3.4324,0
8,38868.89,3,2,33,1,62,29,4.7,3,1,39.36,0.4677,23570.09,1,0.001013,0,0.1403,0,1,2.4031,0
5,38354.22,7,0,30,2,36,5,5.0,2,0,29.31,0.1389,27112.6,1,0.000764,0,0.0,1,1,2.4167,0
0,6282.94,3,3,18,1,58,34,1.7,3,1,15.71,0.5862,5295.89,0,0.0025,1,1.9345,0,0,3.7586,1
6,1859.85,1,0,49,1,16,2,1.4,3,1,10.17,0.125,1670.7,0,0.005465,1,0.45,0,3,2.375,1
1,45194.49,7,1,49,2,73,44,1.7,2,0,48.41,0.6027,23315.84,1,0.001071,1,1.9889,1,3,6.8081,0
5,33762.05,7,4,27,2,1,1,2.9,0,0,46.57,1.0,18039.06,1,0.001379,1,2.1,1,1,8.0,0
6,11467.36,2,4,39,0,29,26,4.8,1,1,8.66,0.8966,10474.29,0,0.000755,0,0.1793,0,2,2.6898,0
5,41515.15,3,1,38,2,73,31,1.8,0,1,30.34,0.4247,28919.45,1,0.000731,1,1.359,0,2,4.2741,0
0,14562.93,5,4,58,2,59,34,1.1,3,0,37.55,0.5763,9094.55,0,0.002578,1,2.2476,1,3,4.7289,0
5,33899.12,1,4,41,2,51,44,2.7,3,1,27.44,0.8627,24597.2,1,0.000809,1,1.9842,0,2,5.5881,0
6,10187.8,4,0,32,1,30,1,2.3,2,0,30.08,0.0333,7123.31,0,0.002952,1,0.0899,1,1,3.0999,0
1,9042.26,7,1,64,0,40,39,2.8,0,0,31.37,0.975,6205.7,0,0.003469,1,2.145,1,3,5.925,0
7,3261.07,7,2,39,1,34,9,4.3,2,1,4.1,0.2647,3127.37,0,0.001257,0,0.1853,1,2,1.7941,0
6,29903.82,7,2,53,2,59,55,3.3,0,0,3.41,0.9322,28884.1,1,0.000114,0,1.5847,1,3,4.7966,0
5,38965.91,1,4,25,0,1,0,4.6,2,0,24.77,0.0,29314.05,1,0.000636,0,0.0,0,0,1.0,1
7,47917.54,3,1,41,1,66,25,3.6,2,0,15.42,0.3788,40528.66,1,0.000322,0,0.5303,0,2,2.1364,0
8,21932.74,6,4,53,2,6,2,2.0,0,0,36.89,0.3333,13841.75,0,0.001682,1,0.9999,1,3,3.9999,0
0,4897.18,5,3,46,2,2,0,4.2,2,0,41.98,0.0,2841.34,0,0.008571,0,0.0,1,3,2.0,1
7,8525.12,2,3,44,1,41,22,3.0,2,1,47.04,0.5366,4514.9,0,0.005517,0,1.0732,0,2,2.6098,0
4,36448.87,4,1,20,2,53,15,1.6,3,0,48.65,0.283,18716.49,1,0.001335,1,0.9622,1,0,5.849,0
3,15961.37,5,4,59,1,32,30,3.3,0,0,1.82,0.9375,15670.87,0,0.000114,0,1.5938,1,3,3.8125,0
5,20599.85,4,2,52,0,53,15,2.7,3,1,8.44,0.283,18861.22,0,0.00041,1,0.6509,1,3,3.849,0
0,40795.19,5,3,21,2,15,7,1.4,3,0,31.07,0.4667,28120.12,1,0.000762,1,1.6801,1,0,5.4001,1
3,16188.31,6,1,25,0,69,5,2.8,3,1,41.11,0.0725,9533.3,0,0.002539,1,0.1595,1,0,4.2175,0
8,16476.53,5,1,35,2,73,22,1.5,1,0,14.4,0.3014,14103.91,0,0.000874,1,1.0549,1,1,3.9042,0
6,18580.13,3,2,22,2,27,20,3.2,2,1,47.27,0.7407,9797.3,0,0.002544,0,1.3333,0,0,3.2221,0
1,40904.36,7,0,44,2,15,7,1.2,2,0,26.44,0.4667,30089.25,1,0.000646,1,1.7735,1,2,5.4001,0
3,46895.67,2,4,26,1,65,52,2.0,0,0,31.41,0.8,32165.74,1,0.00067,1,2.4,0,1,5.4,0
0,4325.9,2,3,39,1,20,20,3.2,3,0,4.0,1.0,4152.86,0,0.000924,0,1.8,0,2,3.0,0
4,22841.91,3,2,20,2,22,13,1.5,0,0,19.85,0.5909,18307.79,0,0.000869,1,2.0682,0,0,3.7727,0
3,38656.78,3,0,52,2,80,2,1.9,1,1,9.14,0.025,35123.55,1,0.000236,1,0.0775,0,3,3.075,0
1,9502.07,5,0,39,0,9,9,1.2,1,1,0.14,1.0,9488.77,0,1.5e-05,1,3.8,1,2,6.0,0
6,31616.91,2,4,53,1,42,17,2.8,3,0,30.64,0.4048,21929.49,1,0.000969,1,0.8906,0,3,4.2144,1
1,13290.93,2,3,29,1,99,21,2.2,0,0,49.32,0.2121,6735.84,0,0.003711,1,0.5939,0,1,3.6363,0
1,19182.32,5,4,47,2,62,56,2.0,2,0,6.14,0.9032,18004.53,0,0.00032,1,2.7096,1,3,5.7096,0
6,13234.17,1,1,59,1,32,0,4.0,1,1,34.3,0.0,8694.85,0,0.002592,0,0.0,0,3,0.0,0
3,43539.92,5,0,25,0,6,5,3.6,3,1,24.74,0.8333,32768.14,1,0.000568,0,1.1666,1,0,4.4999,0
8,13538.32,4,1,24,1,10,8,1.4,0,0,36.57,0.8,8587.36,0,0.002701,1,2.88,1,0,5.4,1
6,3488.89,1,2,62,1,25,8,3.3,3,0,24.86,0.32,2621.55,0,0.007123,0,0.544,0,3,0.96,0
4,11333.12,7,0,32,1,40,11,1.7,2,1,3.09,0.275,10982.93,0,0.000273,1,0.9075,1,1,3.825,0
0,12742.95,5,1,32,2,91,88,1.7,2,1,44.58,0.967,7062.14,0,0.003498,1,3.1911,1,1,6.901,1
8,22807.25,3,3,21,1,89,13,1.7,0,0,43.45,0.1461,12897.5,0,0.001905,1,0.4821,0,0,3.4383,0
1,46426.8,2,2,63,1,48,11,3.8,0,0,13.03,0.2292,40377.39,1,0.000281,0,0.275,0,3,1.6876,1
8,32706.48,5,4,39,2,48,21,4.2,1,0,20.92,0.4375,25864.28,1,0.00064,0,0.35,1,2,3.3125,0
3,36844.72,7,1,45,1,4,3,2.1,1,1,41.58,0.75,21524.69,1,0.001128,1,2.175,1,2,7.25,1
3,45056.69,5,3,31,1,78,15,3.9,2,0,30.25,0.1923,31427.04,1,0.000671,0,0.2115,1,1,2.5769,0
7,23713.48,5,4,46,1,73,66,2.4,3,0,2.24,0.9041,23182.3,0,9.4e-05,1,2.3507,1,3,5.7123,0
5,41443.18,1,2,21,2,97,12,1.4,2,1,37.51,0.1237,25897.84,1,0.000905,1,0.4453,0,0,3.3711,0
6,38106.38,4,2,46,1,78,56,4.7,0,0,18.59,0.7179,31022.4,1,0.000488,0,0.2154,1,3,4.1537,0
0,44792.86,3,1,34,0,23,10,1.4,3,1,38.22,0.4348,27673.03,1,0.000853,1,1.5653,0,1,4.3044,0
0,2234.26,3,4,57,1,45,5,4.2,2,0,3.76,0.1111,2150.25,0,0.001682,0,0.0889,0,3,0.3333,0
7,38869.96,7,4,38,1,27,26,3.6,1,1,21.21,0.963,30625.64,1,0.000546,0,1.3482,1,2,4.889,0
4,31243.46,5,4,36,2,86,35,4.6,3,1,22.93,0.407,24079.33,1,0.000734,0,0.1628,1,2,3.221,1
4,34888.29,2,0,28,2,49,33,3.7,0,1,33.67,0.6735,23141.4,1,0.000965,0,0.8755,0,1,3.0205,1
8,17239.53,4,3,56,1,22,3,3.2,0,1,9.43,0.1364,15613.84,0,0.000547,0,0.2455,1,3,1.4092,0
7,17929.02,6,0,53,2,60,58,3.6,3,0,5.73,0.9667,16901.69,0,0.00032,0,1.3534,1,3,3.9001,0
0,8028.72,3,0,49,0,36,7,4.9,0,0,5.22,0.1944,7609.62,0,0.00065,0,0.0194,0,3,0.5832,0
6,18153.43,3,4,42,0,21,1,3.7,0,0,26.74,0.0476,13299.2,0,0.001473,0,0.0619,0,2,0.1428,1
1,22464.75,6,1,52,1,41,19,4.0,3,1,8.04,0.4634,20658.58,0,0.000358,0,0.4634,1,3,2.3902,0
6,13099.67,7,0,39,1,93,5,4.6,1,0,32.16,0.0538,8886.82,0,0.002455,0,0.0215,1,2,1.1614,0
2,48694.87,2,1,36,1,55,40,1.2,3,0,8.65,0.7273,44482.76,1,0.000178,1,2.7637,0,2,5.1819,0
0,44845.65,5,3,46,1,16,8,1.9,0,1,42.42,0.5,25822.13,1,0.000946,1,1.55,1,3,6.5,0
5,49075.39,1,1,28,2,16,1,2.0,2,0,34.9,0.0625,31948.08,1,0.000711,1,0.1875,0,1,3.1875,0
8,3839.78,1,3,54,1,98,4,1.2,3,0,4.86,0.0408,3653.17,0,0.001265,1,0.155,0,3,2.1224,0
0,13039.6,4,0,64,2,20,19,5.0,3,1,19.81,0.95,10456.46,0,0.001519,0,0.0,1,3,3.85,0
2,18760.24,2,2,60,1,10,9,1.6,1,1,40.63,0.9,11137.95,0,0.002166,1,3.06,0,3,5.7,0
2,35556.51,6,4,27,0,80,54,4.3,1,1,29.61,0.675,25028.23,1,0.000833,0,0.4725,1,1,4.025,0
4,6225.59,2,1,30,0,52,16,1.6,0,1,3.54,0.3077,6005.2,0,0.000569,1,1.0462,0,1,2.9231,0
6,37199.62,5,0,58,0,22,0,4.3,0,0,27.24,0.0,27066.44,1,0.000732,0,0.0,1,3,2.0,1
4,18960.72,3,4,22,2,9,6,4.4,2,1,49.45,0.6667,9584.64,0,0.002608,0,0.4,0,0,3.0001,0
2,12300.52,5,1,44,1,45,14,1.6,1,1,4.43,0.3111,11755.61,0,0.00036,1,1.0577,1,2,3.9333,0
7,47340.99,2,4,23,0,99,96,2.4,0,1,23.41,0.9697,36258.46,1,0.000494,1,2.5212,0,0,5.9091,0
8,18960.54,4,4,51,0,46,4,1.3,3,0,1.17,0.087,18738.7,0,6.2e-05,1,0.3219,1,3,3.261,0
1,44820.23,7,3,22,2,9,9,2.8,0,0,24.69,1.0,33754.12,1,0.000551,1,2.2,1,0,7.0,1
8,10531.49,5,0,39,0,26,10,3.2,2,1,7.93,0.3846,9696.34,0,0.000753,0,0.6923,1,2,2.1538,0
1,1639.63,1,2,26,1,41,31,4.6,2,1,30.41,0.7561,1141.02,0,0.018536,0,0.3024,0,1,2.2683,0
6,27245.76,4,3,39,2,9,2,1.0,0,0,5.69,0.2222,25695.48,1,0.000209,1,0.8888,1,2,4.6666,0
1,24672.13,1,3,58,0,29,4,1.6,3,1,19.51,0.1379,19858.6,0,0.000791,1,0.4689,0,3,2.4137,0
8,14032.96,6,3,27,0,20,16,3.5,2,1,35.53,0.8,9047.05,0,0.002532,0,1.2,1,1,3.4,0
1,27259.52,7,2,57,2,52,51,3.7,2,0,18.28,0.9808,22276.48,1,0.000671,0,1.275,1,3,4.9424,0
6,29371.07,5,3,27,1,89,84,4.6,2,1,33.06,0.9438,19660.99,1,0.001126,0,0.3775,1,1,4.8314,1
0,9087.47,5,3,30,1,64,1,2.3,0,0,26.59,0.0156,6671.11,0,0.002926,1,0.0421,1,1,3.0468,0
0,40378.51,1,4,57,2,54,25,2.1,0,1,46.02,0.463,21796.32,1,0.00114,1,1.3427,0,3,5.389,0
5,11846.46,2,3,44,2,16,15,2.5,1,1,20.3,0.9375,9441.63,0,0.001713,1,2.3438,0,2,4.8125,0
0,47847.66,7,0,52,2,19,1,4.1,3,1,40.2,0.0526,28612.9,1,0.00084,0,0.0473,1,3,3.1578,0
4,13929.28,6,4,58,1,73,55,4.5,1,1,14.43,0.7534,11919.28,0,0.001036,0,0.3767,1,3,3.2602,0
6,45961.57,6,1,61,0,100,43,3.8,3,0,36.65,0.43,29116.65,1,0.000797,0,0.516,1,3,3.29,0
6,33722.85,5,4,21,0,8,2,3.7,2,0,17.15,0.25,27939.38,1,0.000509,0,0.325,1,0,2.75,0
4,48979.79,3,3,49,1,58,22,1.5,3,1,7.87,0.3793,45125.08,1,0.000161,1,1.3276,0,3,4.1379,0
1,9448.39,3,3,28,1,48,46,4.5,1,0,30.96,0.9583,6523.17,0,0.003276,0,0.4792,0,1,2.8749,0
7,24021.17,4,2,21,0,13,5,1.9,2,1,42.79,0.3846,13742.51,0,0.001781,1,1.1923,1,0,5.1538,0
4,34696.79,1,1,51,2,33,2,2.0,3,0,43.05,0.0606,19759.82,1,0.001241,1,0.1818,0,3,4.1818,0
0,41218.07,3,3,36,0,74,46,1.9,2,0,2.87,0.6216,40035.11,1,7e-05,1,1.927,0,2,4.8648,0
6,34875.43,7,1,59,2,52,21,2.0,1,1,6.62,0.4038,32566.68,1,0.00019,1,1.2114,1,3,5.2114,0
5,4544.71,1,1,23,2,97,28,3.1,3,0,15.07,0.2887,3859.82,0,0.003315,0,0.5485,0,0,0.8661,0
1,49728.8,7,2,53,2,82,56,1.2,2,1,11.49,0.6829,44014.96,1,0.000231,1,2.595,1,3,6.0487,0
6,35558.89,1,0,22,0,89,50,4.0,3,1,16.61,0.5618,29652.56,1,0.000467,0,0.5618,0,0,2.6854,0
0,16280.67,6,3,30,1,42,16,2.9,1,1,45.12,0.381,8934.83,0,0.002771,1,0.8001,1,1,5.143,0
0,48538.22,6,0,64,1,69,52,4.0,3,0,9.66,0.7536,43849.43,1,0.000199,0,0.7536,1,3,4.2608,0
1,33068.75,5,4,26,0,16,11,4.7,0,1,19.11,0.6875,26749.31,1,0.000578,0,0.2062,1,1,4.0625,0
5,29009.03,2,4,24,0,55,4,1.5,2,1,1.44,0.0727,28591.3,1,5e-05,1,0.2544,0,0,3.2181,1
2,7131.99,7,4,44,2,34,4,4.1,1,0,2.81,0.1176,6931.58,0,0.000394,0,0.1058,1,2,1.3528,0
7,34527.45,4,2,40,1,97,24,3.6,2,1,5.85,0.2474,32507.59,1,0.000169,0,0.3464,1,2,2.7422,0
0,12313.08,3,2,56,2,63,52,1.6,3,0,32.76,0.8254,8279.31,0,0.00266,1,2.8064,0,3,4.4762,0
7,35990.13,6,4,56,1,69,2,2.5,2,1,43.45,0.029,20352.42,1,0.001207,1,0.0725,1,3,5.087,0
3,20975.76,1,2,38,0,28,10,4.1,2,1,32.15,0.3571,14232.05,0,0.001533,0,0.3214,0,2,1.0713,0
8,34508.45,4,3,44,1,72,57,4.3,3,0,31.08,0.7917,23783.22,1,0.000901,0,0.5542,1,2,4.3751,0
3,10002.72,3,2,20,2,1,1,4.3,1,0,30.32,1.0,6969.9,0,0.003031,0,0.7,0,0,3.0,1
2,1106.92,2,1,25,0,5,2,1.3,3,1,5.16,0.4,1049.8,0,0.004657,1,1.48,0,0,3.2,0
0,3192.82,2,4,52,0,89,25,4.1,1,1,48.31,0.2809,1650.37,0,0.015126,0,0.2528,0,3,1.8427,0
4,17074.34,1,1,23,2,2,2,2.4,3,0,19.64,1.0,13720.94,0,0.00115,1,2.6,0,0,5.0,0
1,44438.62,7,3,35,1,69,55,3.5,0,1,39.34,0.7971,26956.47,1,0.000885,0,1.1957,1,1,4.3913,0
5,10243.33,4,0,44,0,80,14,1.2,0,0,11.35,0.175,9080.71,0,0.001108,1,0.665,1,2,3.525,0
4,32018.62,5,2,46,2,52,28,4.8,3,1,39.97,0.5385,19220.78,1,0.001248,0,0.1077,1,3,3.6155,0
2,39289.13,1,0,47,2,86,83,3.8,3,1,7.66,0.9651,36279.58,1,0.000195,0,1.1581,0,3,3.8953,0
6,24072.38,6,1,64,2,52,52,2.8,2,0,8.05,1.0,22134.55,0,0.000334,1,2.2,1,3,6.0,1
4,616.19,2,0,48,0,59,56,4.3,2,1,20.18,0.9492,491.84,0,0.032697,0,0.6644,0,3,2.8476,0
7,24117.81,5,0,25,1,77,13,1.0,2,0,2.21,0.1688,23584.81,0,9.2e-05,1,0.6752,1,0,3.5064,0
6,20736.05,1,0,25,1,8,6,4.8,0,0,16.75,0.75,17262.76,0,0.000808,0,0.15,0,0,2.25,0
7,30239.76,5,0,48,2,34,34,4.8,3,0,30.4,1.0,21046.87,1,0.001005,0,0.2,1,3,5.0,1
1,3556.49,6,2,41,1,53,14,4.4,0,0,6.17,0.2642,3337.05,0,0.001734,0,0.1585,1,2,1.7926,0
4,27463.6,7,0,19,0,25,6,4.3,0,1,15.09,0.24,23319.34,1,0.000549,0,0.168,1,0,2.72,0
7,35492.32,4,1,39,0,58,21,2.6,0,1,23.29,0.3621,27226.16,1,0.000656,1,0.869,1,2,5.0863,0
2,3932.51,3,0,31,0,91,45,4.6,2,0,35.66,0.4945,2530.18,0,0.009066,0,0.1978,0,1,1.4835,0
4,22623.25,5,1,28,0,38,1,2.3,0,0,30.1,0.0263,15813.65,0,0.00133,1,0.071,1,1,3.0789,0
7,7781.85,2,1,57,2,70,65,1.8,2,1,41.35,0.9286,4564.06,0,0.005313,1,2.9715,0,3,5.7858,1
3,32861.59,6,2,53,1,51,29,4.3,2,0,41.2,0.5686,19322.61,1,0.001254,0,0.398,1,3,4.7058,0
4,42988.91,6,1,21,0,71,19,2.3,2,0,30.24,0.2676,29989.06,1,0.000703,1,0.7225,1,0,4.8028,0
6,32373.23,4,4,50,1,50,34,3.8,0,1,1.59,0.68,31858.5,1,4.9e-05,0,0.816,1,3,4.04,1
1,48219.52,1,3,55,1,32,0,4.1,1,0,21.53,0.0,37837.86,1,0.000446,0,0.0,0,3,1.0,0
7,5831.28,1,2,33,1,56,13,1.5,0,0,16.25,0.2321,4883.7,0,0.002786,1,0.8124,0,1,2.6963,0
4,31431.84,1,1,52,2,11,7,1.1,0,0,31.84,0.6364,21423.94,1,0.001013,1,2.482,0,3,4.9092,0
5,32890.29,3,4,50,1,2,2,1.2,2,0,5.26,1.0,31160.26,1,0.00016,1,3.8,0,3,6.0,0
1,38257.19,6,1,26,0,56,15,1.8,0,1,33.83,0.2679,25314.78,1,0.000884,1,0.8573,1,1,4.8037,1
2,17344.49,7,2,41,0,67,48,1.2,2,1,2.05,0.7164,16988.93,0,0.000118,1,2.7223,1,2,5.1492,0
8,32156.63,5,0,61,2,47,38,3.4,3,0,40.09,0.8085,19265.04,1,0.001247,0,1.2936,1,3,5.4255,0
2,30427.23,5,0,57,2,21,12,3.9,1,1,18.15,0.5714,24904.69,1,0.000596,0,0.6285,1,3,3.7142,0
7,41699.11,4,1,42,1,49,5,1.5,1,0,14.04,0.102,35844.55,1,0.000337,1,0.357,1,2,4.306,0
6,37636.81,1,4,31,0,92,5,4.0,0,0,17.58,0.0543,31020.26,1,0.000467,0,0.0543,0,1,1.1629,1
5,11080.17,6,0,53,0,87,38,2.7,0,0,37.15,0.4368,6963.89,0,0.003353,1,1.0046,1,3,4.3104,0
2,905.37,3,3,45,1,85,58,3.8,0,1,13.96,0.6824,778.98,0,0.015402,0,0.8189,0,2,2.0472,1
1,37807.76,3,3,48,0,94,20,2.7,1,1,31.58,0.2128,25868.07,1,0.000835,1,0.4894,0,3,3.6384,0
1,20247.89,7,3,62,1,14,0,4.1,1,0,13.8,0.0,17453.68,0,0.000682,0,0.0,1,3,1.0,1
7,38546.34,4,4,58,2,40,26,2.9,2,0,24.62,0.65,29056.23,1,0.000639,1,1.365,1,3,5.95,0
4,3445.35,3,4,32,0,83,50,2.1,2,1,43.01,0.6024,1963.5,0,0.01248,1,1.747,0,1,4.8072,0
6,3015.9,3,3,34,2,51,3,3.9,0,0,8.26,0.0588,2766.79,0,0.002738,0,0.0647,0,1,0.1764,0
5,1255.14,6,3,22,1,17,10,2.1,1,0,3.29,0.5882,1213.85,0,0.002619,1,1.7058,1,0,4.7646,0
7,37716.3,2,2,46,0,75,60,1.4,0,1,21.0,0.8,29795.88,1,0.000557,1,2.88,0,3,5.4,0
2,2494.82,2,3,26,2,42,26,2.4,1,1,23.27,0.619,1914.28,0,0.009324,1,1.6094,0,1,3.857,0
5,11302.01,3,0,21,0,67,25,1.2,1,0,9.36,0.3731,10244.14,0,0.000828,1,1.4178,0,0,3.1193,0
7,26423.06,2,0,41,0,20,13,1.3,2,0,16.6,0.65,22036.83,1,0.000628,1,2.405,0,2,4.95,0
3,3912.75,7,4,20,2,76,28,5.0,2,1,12.59,0.3684,3420.13,0,0.003217,0,0.0,1,0,2.1052,1
2,33998.6,3,3,56,1,43,16,3.4,2,0,43.25,0.3721,19294.21,1,0.001272,0,0.5954,0,3,3.1163,0
4,6098.5,5,4,59,2,83,65,1.2,0,0,7.09,0.7831,5666.12,0,0.001162,1,2.9758,1,3,5.3493,0
0,46113.12,3,0,55,1,70,48,3.3,2,1,42.88,0.6857,26339.81,1,0.00093,0,1.1657,0,3,4.0571,0
2,37365.79,1,0,44,0,41,8,2.9,2,0,23.01,0.1951,28767.92,1,0.000616,1,0.4097,0,2,3.5853,0
0,12004.54,5,3,50,1,67,38,1.8,2,0,16.3,0.5672,10047.8,0,0.001358,1,1.815,1,3,4.7016,0
0,38911.71,4,0,44,2,56,11,2.7,2,1,25.26,0.1964,29082.61,1,0.000649,1,0.4517,1,2,4.5892,0
2,8599.4,1,0,56,1,7,6,2.7,2,0,35.87,0.8571,5514.8,0,0.004171,1,1.9713,0,3,4.5713,0
4,26692.22,2,3,51,1,87,64,4.2,1,1,4.08,0.7356,25603.18,1,0.000153,0,0.5885,0,3,3.2068,0
2,7997.17,2,3,39,1,89,6,2.3,2,1,9.9,0.0674,7205.45,0,0.001238,1,0.182,0,2,2.2022,0
6,26215.12,3,3,34,0,67,43,4.3,1,1,6.22,0.6418,24584.54,1,0.000237,0,0.4493,0,1,2.9254,0
6,24289.53,2,0,22,0,33,8,3.5,0,0,0.71,0.2424,24117.07,0,2.9e-05,0,0.3636,0,0,0.7272,0
5,41457.97,4,1,42,0,71,32,1.4,2,1,1.85,0.4507,40691.0,1,4.5e-05,1,1.6225,1,2,5.3521,0
0,38421.02,5,4,23,2,17,9,4.0,0,0,6.01,0.5294,36111.92,1,0.000156,0,0.5294,1,0,3.5882,0
4,30015.24,2,1,44,1,46,18,2.6,2,1,34.41,0.3913,19687.0,1,0.001146,1,0.9391,0,2,4.1739,0
1,13653.11,7,4,43,1,54,36,4.7,1,0,34.41,0.6667,8955.07,0,0.00252,0,0.2,1,2,3.0001,0
8,2613.53,5,0,35,0,12,10,2.3,2,1,33.07,0.8333,1749.24,0,0.012649,1,2.2499,1,1,5.4999,0
1,14096.82,6,0,22,0,3,0,2.0,2,0,47.55,0.0,7393.78,0,0.003373,1,0.0,1,0,4.0,1
3,22983.87,1,4,34,1,37,33,4.5,1,0,37.77,0.8919,14302.86,0,0.001643,0,0.446,0,1,2.6757,0
8,46343.84,3,4,24,1,51,22,2.1,0,0,22.76,0.4314,35795.98,1,0.000491,1,1.2511,0,0,4.2942,0
6,36057.66,6,3,48,1,57,9,1.3,1,1,16.67,0.1579,30046.85,1,0.000462,1,0.5842,1,3,4.4737,0
8,32759.9,3,0,46,0,13,2,5.0,2,1,3.19,0.1538,31714.86,1,9.7e-05,0,0.0,0,3,1.4614,0
3,15472.3,6,3,36,2,24,3,4.6,2,1,31.13,0.125,10655.77,0,0.002012,0,0.05,1,2,1.375,0
3,34962.99,2,3,20,2,78,10,2.2,0,1,34.59,0.1282,22869.29,1,0.000989,1,0.359,0,0,3.3846,0
3,39482.15,7,1,51,2,97,24,3.0,1,0,33.18,0.2474,26381.97,1,0.00084,0,0.4948,1,3,2.7422,1
